"id","locationID","locality","countryCode","occurrenceStatus","establishmentMeans","eventDate"
1245,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1997/2012"
1246,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2017"
1247,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1998/2013"
1248,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1891/2016"
1249,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1900/2017"
1250,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1821/2017"
1251,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1855/2017"
1252,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1813/2017"
1253,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2013"
1254,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1967/2017"
1255,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1824/2017"
1256,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2009/2015"
1257,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1952/2015"
1258,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1900/2017"
1259,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1893"
1260,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1908/1948"
1261,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1980"
1262,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2011/2016"
1263,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2014/2017"
1264,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1811/2017"
1265,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2010/2017"
1266,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1897/2017"
1267,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1942/2017"
1268,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1874/1902"
1269,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2008/2015"
1270,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1983/2017"
1271,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1993/2017"
1272,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1984/2017"
1273,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2013"
1274,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2006"
1275,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1949/2017"
1276,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2003/2015"
1277,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2008"
1278,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1999/2017"
1279,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1860/2017"
1280,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1939/2017"
1281,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1993/2017"
1282,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2013"
1283,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2016"
1284,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1864/2016"
1285,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1867/2016"
1286,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2014"
1287,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2015/2016"
1288,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1862/2016"
1289,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2015"
1290,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1975/2017"
1291,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2013/2015"
1292,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2017"
1293,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1969/2017"
1294,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2013/2017"
1295,"ISO_3166-2:BE","Belgium","BE","present","","2012/2013"
1296,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2009/2016"
1297,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2008/2017"
1298,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1870/2017"
1299,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1850"
1300,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1888/2017"
1301,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1850/2016"
1302,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2017"
1303,"ISO_3166-2:BE","Belgium","BE","present","","1996/2017"
1304,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2015"
1305,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2016"
1306,"ISO_3166-2:BE","Belgium","BE","present","","1939/2017"
1307,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2012"
1308,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2008/2017"
1309,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1972/2017"
1310,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2005/2017"
1311,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1995/2011"
1312,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1965/2017"
1313,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2006/2016"
1314,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1984/2017"
1315,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911"
1316,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1893/1911"
1317,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1916"
1318,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1921"
1319,"ISO_3166-2:BE","Belgium","BE","present","","1977/2017"
1320,"ISO_3166-2:BE","Belgium","BE","present","","1883/2017"
1321,"ISO_3166-2:BE","Belgium","BE","present","","2009"
1322,"ISO_3166-2:BE","Belgium","BE","present","","1823/2017"
1323,"ISO_3166-2:BE","Belgium","BE","present","","2016/2017"
1324,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2013/2016"
1325,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2007/2016"
1326,"ISO_3166-2:BE","Belgium","BE","present","","1959"
1327,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:seed","1907/2017"
1328,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2014"
1329,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2011/2016"
1330,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2016"
1331,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2005/2016"
1332,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1856/1902"
1333,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1855/2017"
1334,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1885/2017"
1335,"ISO_3166-2:BE","Belgium","BE","present","","1869/2017"
1336,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1862/1975"
1337,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1893/2016"
1338,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals | contaminant:seed","1893/2017"
1339,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1996/2000"
1340,"ISO_3166-2:BE","Belgium","BE","present","","1856/2017"
1341,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture | escape:horticulture","1821/2017"
1342,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1954/1955"
1343,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1897/2017"
1344,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1906/1920"
1345,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2011"
1346,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1949/2017"
1347,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2006"
1348,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2009/2016"
1349,"ISO_3166-2:BE","Belgium","BE","present","","1850/2017"
1350,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1939/2000"
1351,"ISO_3166-2:BE","Belgium","BE","present","","1855/1909"
1352,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1835/1912"
1353,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1800/2017"
1354,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2012/2017"
1355,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2013/2014"
1356,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1835/2017"
1357,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1850/2013"
1358,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1835/2014"
1359,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1903/1951"
1360,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1954/2016"
1361,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1946/2017"
1362,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1886/2016"
1363,"ISO_3166-2:BE","Belgium","BE","present","","1998/2010"
1364,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1994/2013"
1365,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2010"
1366,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2009/2016"
1367,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2008/2017"
1368,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2007/2015"
1369,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2010/2016"
1370,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1835/1910"
1371,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1890/2016"
1372,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2014/2016"
1373,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1900"
1374,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture | contaminant:on_animals | contaminant:seed","1864/2016"
1375,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture | escape:agriculture","1920/2015"
1376,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1947/2012"
1377,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1811/2012"
1378,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1835/2013"
1379,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material | escape:horticulture","1863/2017"
1380,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:seed","1916/2016"
1381,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1863/1959"
1382,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1933/2008"
1383,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1884/2017"
1384,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1907"
1385,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1850/2013"
1386,"ISO_3166-2:BE","Belgium","BE","present","","1922"
1387,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1882/2017"
1388,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1872/1942"
1389,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1966"
1390,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2012/2015"
1391,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1998"
1392,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1886/1887"
1393,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1899/2017"
1394,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1866/1974"
1395,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2009/2017"
1396,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2015"
1397,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2009/2016"
1398,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1955"
1399,"ISO_3166-2:BE","Belgium","BE","present","","1998"
1400,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1912/2017"
1401,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2016/2017"
1402,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1850/2017"
1403,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1800/2017"
1404,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2013"
1405,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2017"
1406,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1994/2014"
1407,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2001/2017"
1408,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1887/2013"
1409,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1830/2017"
1410,"ISO_3166-2:BE","Belgium","BE","present","","1993/2017"
1411,"ISO_3166-2:BE","Belgium","BE","present","","1995"
1412,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1974/1981"
1413,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1893"
1414,"ISO_3166-2:BE","Belgium","BE","present","","2016"
1415,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1874/1989"
1416,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1926/2016"
1417,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1953/2001"
1418,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1800/1991"
1419,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1999/2016"
1420,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1929/2017"
1421,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2006"
1422,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2002/2015"
1423,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1945/2017"
1424,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2010/2015"
1425,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1940/2016"
1426,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2004/2016"
1427,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1892/2016"
1428,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1949/2016"
1429,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1995"
1430,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture | contaminant:seed","1905/2014"
1431,"ISO_3166-2:BE","Belgium","BE","present","","2004/2010"
1432,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2005"
1433,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:seed","1891/2016"
1434,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:seed","1850/2017"
1435,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1948"
1436,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1997/2016"
1437,"ISO_3166-2:BE","Belgium","BE","present","","1918"
1438,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:seed","1872/2017"
1439,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1855/2016"
1440,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture | contaminant:seed","1893/2016"
1441,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1977/2015"
1442,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1941/2016"
1443,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | escape:horticulture","1858/2016"
1444,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2006/2016"
1445,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1892/2011"
1446,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1996/2000"
1447,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1893/2016"
1448,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1993/2017"
1449,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1976/2016"
1450,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1920/1929"
1451,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1968/2016"
1452,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1950/2016"
1453,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2006/2016"
1454,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2016"
1455,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1894/1992"
1456,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:seed","1947/1973"
1457,"ISO_3166-2:BE","Belgium","BE","present","","2014/2016"
1458,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2015"
1459,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1835/1893"
1460,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2006"
1461,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911"
1462,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1887/2014"
1463,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1900"
1464,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1956"
1465,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1859/2017"
1466,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1939/2017"
1467,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2011/2015"
1468,"ISO_3166-2:BE","Belgium","BE","present","escape:food_bait","1937/2017"
1469,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1850"
1470,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2014/2015"
1471,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1951"
1472,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1858/2016"
1473,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2017"
1474,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1961/2017"
1475,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2001/2015"
1476,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1960/2016"
1477,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2009/2017"
1478,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2008/2009"
1479,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1871/2017"
1480,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2008/2016"
1481,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2005/2015"
1482,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1986/2017"
1483,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2005/2017"
1484,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2011/2016"
1485,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2008/2017"
1486,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1854/2017"
1487,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1992/2017"
1488,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2012"
1489,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1893"
1490,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1902/1997"
1491,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1894"
1492,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","2012/2017"
1493,"ISO_3166-2:BE","Belgium","BE","present","contaminant:timber","1952/2017"
1494,"ISO_3166-2:BE","Belgium","BE","presence uncertain","",""
1495,"ISO_3166-2:BE","Belgium","BE","present","","1965"
1496,"ISO_3166-2:BE","Belgium","BE","presence uncertain","",""
1497,"ISO_3166-2:BE","Belgium","BE","presence uncertain","",""
1498,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1978/1998"
1499,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1983/2017"
1500,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1997/2017"
1501,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1909"
1502,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1860/1884"
1503,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1792/2017"
1504,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","2001/2017"
1505,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","2017"
1506,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","2017"
1507,"ISO_3166-2:BE","Belgium","BE","present","","1883"
1508,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1958"
1509,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1915/2017"
1510,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1828/2007"
1511,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1961/2017"
1512,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1998"
1513,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1868/2017"
1514,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","2017"
1515,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1895"
1516,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1893/1909"
1517,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2007/2015"
1518,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","2017"
1519,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1933/2007"
1520,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1867/1923"
1521,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1884/2017"
1522,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","2001/2017"
1523,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1884/2000"
1524,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1971/2017"
1525,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1943"
1526,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1992/2017"
1527,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1835/1870"
1529,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1887/2017"
1530,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2014/2016"
1532,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2017"
1533,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | escape:horticulture","1878/2017"
1534,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture | contaminant:habitat_material","2015/2017"
1535,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1979"
1536,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1992/2017"
1538,"ISO_3166-2:BE","Belgium","BE","present","","1956/2017"
1539,"ISO_3166-2:BE","Belgium","BE","present","","1955/2014"
1540,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1831/2017"
1541,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_plants","1908"
1542,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_plants","1902/2017"
1543,"ISO_3166-2:BE","Belgium","BE","present","","2014/2015"
1544,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2007"
1545,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2014/2016"
1546,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1812"
1547,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1951/2014"
1548,"ISO_3166-2:BE","Belgium","BE","present","contaminant:timber","2015"
1549,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","2003/2010"
1550,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1977/2017"
1551,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1984/1993"
1552,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1944/1945"
1553,"ISO_3166-2:BE","Belgium","BE","present","stowaway:people_luggage","2016"
1554,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1902/2017"
1555,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:seed","1792/2000"
1556,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2005/2016"
1557,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1811/2017"
1558,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1954/2017"
1559,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2012/2015"
1560,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1979/2016"
1561,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1792/2017"
1562,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2006/2016"
1563,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2011/2016"
1564,"ISO_3166-2:BE","Belgium","BE","present","","1973"
1565,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2014/2017"
1566,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1968"
1567,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1891/1957"
1568,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1861/2017"
1569,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1918/2014"
1570,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1888/2016"
1571,"ISO_3166-2:BE","Belgium","BE","present","","2017"
1572,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1880/2011"
1573,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2016"
1574,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1903/2004"
1575,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2010/2014"
1576,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2001/2017"
1577,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1953/2017"
1578,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1986/2017"
1579,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1880/2004"
1580,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2014"
1581,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2001/2017"
1582,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1997"
1583,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1854/2017"
1584,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1905/2017"
1585,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1824/2017"
1586,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1927/2016"
1587,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2005/2014"
1588,"ISO_3166-2:BE","Belgium","BE","present","escape:food_bait","1994/2004"
1589,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1999/2017"
